#from vertex, to vertex, sense, rise constraint, fall constaint
EmInst_3013/EmInst_2712/EmInst_1515/CK,EmInst_3013/EmInst_2712/EmInst_1515/D,setup_rising,0.141402,0.103694
EmInst_3013/EmInst_2712/EmInst_1377/CK,EmInst_3013/EmInst_2712/EmInst_1377/D,setup_rising,0.155257,0.152918
EmInst_3013/EmInst_2712/EmInst_1172/CK,EmInst_3013/EmInst_2712/EmInst_1172/E,setup_rising,0.186903,0.304393
EmInst_3013/EmInst_2712/EmInst_1386/CK,EmInst_3013/EmInst_2712/EmInst_1386/E,setup_rising,0.309019,0.408066
EmInst_3013/EmInst_2712/EmInst_1094/CK,EmInst_3013/EmInst_2712/EmInst_1094/E,setup_rising,0.185054,0.295947
EmInst_3013/EmInst_2712/EmInst_1535/CK,EmInst_3013/EmInst_2712/EmInst_1535/E,setup_rising,0.188929,0.305369
EmInst_3013/EmInst_2712/EmInst_1483/CK,EmInst_3013/EmInst_2712/EmInst_1483/E,setup_rising,0.183866,0.30306
EmInst_3013/EmInst_2712/EmInst_1399/CK,EmInst_3013/EmInst_2712/EmInst_1399/D,setup_rising,0.141402,0.103694
EmInst_3013/EmInst_2712/EmInst_1330/CK,EmInst_3013/EmInst_2712/EmInst_1330/E,setup_rising,0.274655,0.39415
EmInst_3013/EmInst_2712/EmInst_1185/CK,EmInst_3013/EmInst_2712/EmInst_1185/E,setup_rising,0.180571,0.295312
EmInst_3013/EmInst_2712/EmInst_1211/CK,EmInst_3013/EmInst_2712/EmInst_1211/D,setup_rising,0.253989,0.214778
EmInst_3013/EmInst_2712/EmInst_1209/CK,EmInst_3013/EmInst_2712/EmInst_1209/E,setup_rising,0.180601,0.301508
EmInst_3013/EmInst_2712/EmInst_1501/CK,EmInst_3013/EmInst_2712/EmInst_1501/D,setup_rising,0.142385,0.105996
EmInst_3013/EmInst_2712/EmInst_1508/CK,EmInst_3013/EmInst_2712/EmInst_1508/E,setup_rising,0.187169,0.299182
EmInst_3013/EmInst_2712/EmInst_1748/CK,EmInst_3013/EmInst_2712/EmInst_1748/E,setup_rising,0.182884,0.295905
EmInst_295/CK,EmInst_295/D,setup_rising,0.190805,0.171523
EmInst_3013/EmInst_2712/EmInst_1533/CK,EmInst_3013/EmInst_2712/EmInst_1533/D,setup_rising,0.140949,0.105359
EmInst_3013/EmInst_2712/EmInst_1412/CK,EmInst_3013/EmInst_2712/EmInst_1412/D,setup_rising,0.142542,0.106398
EmInst_3013/EmInst_2712/EmInst_1127/CK,EmInst_3013/EmInst_2712/EmInst_1127/D,setup_rising,0.253213,0.207895
EmInst_309/CK,EmInst_309/E,setup_rising,0.228372,0.423732
EmInst_3013/EmInst_2712/EmInst_1375/CK,EmInst_3013/EmInst_2712/EmInst_1375/E,setup_rising,0.18726,0.297334
EmInst_3013/EmInst_2712/EmInst_1246/CK,EmInst_3013/EmInst_2712/EmInst_1246/D,setup_rising,0.25203,0.206558
EmInst_3013/EmInst_2712/EmInst_1227/CK,EmInst_3013/EmInst_2712/EmInst_1227/E,setup_rising,0.185462,0.296105
EmInst_3013/EmInst_2712/EmInst_1771/CK,EmInst_3013/EmInst_2712/EmInst_1771/E,setup_rising,0.182802,0.302567
EmInst_3013/EmInst_2712/EmInst_1307/CK,EmInst_3013/EmInst_2712/EmInst_1307/D,setup_rising,0.25203,0.206558
EmInst_3013/EmInst_2712/EmInst_1398/CK,EmInst_3013/EmInst_2712/EmInst_1398/D,setup_rising,0.138605,0.099334
EmInst_3013/EmInst_2712/EmInst_1315/CK,EmInst_3013/EmInst_2712/EmInst_1315/E,setup_rising,0.185432,0.303658
EmInst_3013/EmInst_2712/EmInst_1184/CK,EmInst_3013/EmInst_2712/EmInst_1184/E,setup_rising,0.311368,0.41578
EmInst_3013/EmInst_2712/EmInst_1444/CK,EmInst_3013/EmInst_2712/EmInst_1444/D,setup_rising,0.155817,0.153253
EmInst_3013/EmInst_2712/EmInst_1171/CK,EmInst_3013/EmInst_2712/EmInst_1171/E,setup_rising,0.183812,0.287842
EmInst_3013/EmInst_2712/EmInst_1757/CK,EmInst_3013/EmInst_2712/EmInst_1757/E,setup_rising,0.188899,0.299134
EmInst_3013/EmInst_2712/EmInst_1517/CK,EmInst_3013/EmInst_2712/EmInst_1517/E,setup_rising,0.175295,0.292773
EmInst_618/CK,EmInst_618/D,setup_rising,0.115,0.129415
EmInst_3013/EmInst_2712/EmInst_1686/CK,EmInst_3013/EmInst_2712/EmInst_1686/D,setup_rising,0.107983,0.086239
EmInst_3013/EmInst_2712/EmInst_1173/CK,EmInst_3013/EmInst_2712/EmInst_1173/E,setup_rising,0.18726,0.297334
EmInst_3013/EmInst_2712/EmInst_1110/CK,EmInst_3013/EmInst_2712/EmInst_1110/D,setup_rising,0.252769,0.206858
EmInst_3013/EmInst_2712/EmInst_1775/CK,EmInst_3013/EmInst_2712/EmInst_1775/D,setup_rising,0.141867,0.104801
EmInst_3013/EmInst_2712/EmInst_1473/CK,EmInst_3013/EmInst_2712/EmInst_1473/D,setup_rising,0.107106,0.084154
EmInst_3013/EmInst_2712/EmInst_1196/CK,EmInst_3013/EmInst_2712/EmInst_1196/D,setup_rising,0.280962,0.257346
EmInst_3013/EmInst_2712/EmInst_1085/CK,EmInst_3013/EmInst_2712/EmInst_1085/E,setup_rising,0.185416,0.303841
EmInst_3013/EmInst_2712/EmInst_1178/CK,EmInst_3013/EmInst_2712/EmInst_1178/D,setup_rising,0.250559,0.201547
EmInst_56/CK,EmInst_56/D0,setup_rising,0.132326,0.129897
EmInst_306/CK,EmInst_306/E,setup_rising,0.189541,0.321624
EmInst_3013/EmInst_2712/EmInst_1506/CK,EmInst_3013/EmInst_2712/EmInst_1506/E,setup_rising,0.179762,0.29334
EmInst_3013/EmInst_2712/EmInst_1472/CK,EmInst_3013/EmInst_2712/EmInst_1472/D,setup_rising,0.139502,0.099356
EmInst_3013/EmInst_2712/EmInst_1450/CK,EmInst_3013/EmInst_2712/EmInst_1450/E,setup_rising,0.185961,0.304112
EmInst_688/CK,EmInst_688/E,setup_rising,0.179804,0.311287
EmInst_3013/EmInst_2712/EmInst_1432/CK,EmInst_3013/EmInst_2712/EmInst_1432/D,setup_rising,0.137193,0.093918
EmInst_3013/EmInst_2712/EmInst_1109/CK,EmInst_3013/EmInst_2712/EmInst_1109/E,setup_rising,0.272569,0.4072
EmInst_3013/EmInst_2712/EmInst_1736/CK,EmInst_3013/EmInst_2712/EmInst_1736/D,setup_rising,0.142481,0.107118
EmInst_3013/EmInst_2712/EmInst_1121/CK,EmInst_3013/EmInst_2712/EmInst_1121/D,setup_rising,0.279132,0.254252
EmInst_3013/EmInst_2712/EmInst_1687/CK,EmInst_3013/EmInst_2712/EmInst_1687/E,setup_rising,0.188717,0.295852
EmInst_3013/EmInst_2712/EmInst_1673/CK,EmInst_3013/EmInst_2712/EmInst_1673/D,setup_rising,0.13974,0.101719
EmInst_3013/EmInst_2712/EmInst_1130/CK,EmInst_3013/EmInst_2712/EmInst_1130/D,setup_rising,0.247864,0.195415
EmInst_3013/EmInst_2712/EmInst_1791/CK,EmInst_3013/EmInst_2712/EmInst_1791/E,setup_rising,0.188368,0.291709
EmInst_288/CK,EmInst_288/D,setup_rising,0.17048,0.156316
EmInst_3013/EmInst_2712/EmInst_1084/CK,EmInst_3013/EmInst_2712/EmInst_1084/E,setup_rising,0.180845,0.293226
EmInst_3013/EmInst_2712/EmInst_1074/CK,EmInst_3013/EmInst_2712/EmInst_1074/E,setup_rising,0.185055,0.303489
EmInst_3013/EmInst_2712/EmInst_1509/CK,EmInst_3013/EmInst_2712/EmInst_1509/E,setup_rising,0.183148,0.289995
EmInst_3013/EmInst_2712/EmInst_1300/CK,EmInst_3013/EmInst_2712/EmInst_1300/D,setup_rising,0.278068,0.253458
EmInst_3013/EmInst_2712/EmInst_1682/CK,EmInst_3013/EmInst_2712/EmInst_1682/E,setup_rising,0.183866,0.30306
EmInst_2963/CK,EmInst_2963/D,setup_rising,0.155304,0.151903
EmInst_3013/EmInst_2712/EmInst_1421/CK,EmInst_3013/EmInst_2712/EmInst_1421/E,setup_rising,0.177991,0.292521
EmInst_3013/EmInst_2712/EmInst_1466/CK,EmInst_3013/EmInst_2712/EmInst_1466/D,setup_rising,0.141402,0.103694
EmInst_3013/EmInst_2712/EmInst_1414/CK,EmInst_3013/EmInst_2712/EmInst_1414/D,setup_rising,0.142542,0.106398
EmInst_3013/EmInst_2712/EmInst_1524/CK,EmInst_3013/EmInst_2712/EmInst_1524/D,setup_rising,0.139587,0.099459
EmInst_3013/EmInst_2712/EmInst_1241/CK,EmInst_3013/EmInst_2712/EmInst_1241/E,setup_rising,0.206476,0.289344
EmInst_3013/EmInst_2712/EmInst_1691/CK,EmInst_3013/EmInst_2712/EmInst_1691/E,setup_rising,0.187236,0.298541
EmInst_3013/EmInst_2712/EmInst_1289/CK,EmInst_3013/EmInst_2712/EmInst_1289/D,setup_rising,0.252096,0.206713
EmInst_3013/EmInst_2712/EmInst_1385/CK,EmInst_3013/EmInst_2712/EmInst_1385/E,setup_rising,0.182444,0.296003
EmInst_3013/EmInst_2712/EmInst_1166/CK,EmInst_3013/EmInst_2712/EmInst_1166/D,setup_rising,0.251223,0.206408
EmInst_3013/EmInst_2712/EmInst_1670/CK,EmInst_3013/EmInst_2712/EmInst_1670/E,setup_rising,0.182884,0.295905
EmInst_724/CK,EmInst_724/SE,setup_rising,0.426453,0.390783
EmInst_3013/EmInst_2712/EmInst_1374/CK,EmInst_3013/EmInst_2712/EmInst_1374/E,setup_rising,0.180714,0.285567
EmInst_3013/EmInst_2712/EmInst_1336/CK,EmInst_3013/EmInst_2712/EmInst_1336/D,setup_rising,0.142385,0.105996
EmInst_3013/EmInst_2712/EmInst_1402/CK,EmInst_3013/EmInst_2712/EmInst_1402/E,setup_rising,0.186883,0.296816
EmInst_3013/EmInst_2712/EmInst_1719/CK,EmInst_3013/EmInst_2712/EmInst_1719/E,setup_rising,0.184913,0.297434
EmInst_3013/EmInst_2712/EmInst_1407/CK,EmInst_3013/EmInst_2712/EmInst_1407/D,setup_rising,0.142267,0.105808
EmInst_3013/EmInst_2712/EmInst_1428/CK,EmInst_3013/EmInst_2712/EmInst_1428/D,setup_rising,0.138697,0.097383
EmInst_3013/EmInst_2712/EmInst_1367/CK,EmInst_3013/EmInst_2712/EmInst_1367/D,setup_rising,0.138669,0.097368
EmInst_3013/EmInst_2712/EmInst_1507/CK,EmInst_3013/EmInst_2712/EmInst_1507/D,setup_rising,0.1043,0.083371
EmInst_3013/EmInst_2712/EmInst_1102/CK,EmInst_3013/EmInst_2712/EmInst_1102/E,setup_rising,0.1773,0.299908
EmInst_3013/EmInst_2712/EmInst_1460/CK,EmInst_3013/EmInst_2712/EmInst_1460/E,setup_rising,0.185971,0.303941
EmInst_3013/EmInst_2712/EmInst_1274/CK,EmInst_3013/EmInst_2712/EmInst_1274/D,setup_rising,0.251067,0.204312
EmInst_3013/EmInst_2712/EmInst_1456/CK,EmInst_3013/EmInst_2712/EmInst_1456/E,setup_rising,0.180224,0.295413
EmInst_3013/EmInst_2712/EmInst_1205/CK,EmInst_3013/EmInst_2712/EmInst_1205/E,setup_rising,0.185458,0.289266
EmInst_608/CK,EmInst_608/D1,setup_rising,0.084782,0.065667
EmInst_3013/EmInst_2712/EmInst_1267/CK,EmInst_3013/EmInst_2712/EmInst_1267/D,setup_rising,0.252096,0.206713
EmInst_3013/EmInst_2712/EmInst_1718/CK,EmInst_3013/EmInst_2712/EmInst_1718/E,setup_rising,0.182581,0.306284
EmInst_3013/EmInst_2712/EmInst_1159/CK,EmInst_3013/EmInst_2712/EmInst_1159/E,setup_rising,0.181045,0.287682
EmInst_687/CK,EmInst_687/E,setup_rising,0.108345,0.26972
EmInst_3013/EmInst_2712/EmInst_1189/CK,EmInst_3013/EmInst_2712/EmInst_1189/D,setup_rising,0.250559,0.201547
EmInst_3001/CK,EmInst_3001/D,setup_rising,0.105819,0.022397
EmInst_3013/EmInst_2712/EmInst_1302/CK,EmInst_3013/EmInst_2712/EmInst_1302/E,setup_rising,0.185733,0.298486
EmInst_690/CK,EmInst_690/E,setup_rising,0.105662,0.266459
EmInst_3013/EmInst_2712/EmInst_1389/CK,EmInst_3013/EmInst_2712/EmInst_1389/E,setup_rising,0.186776,0.298767
EmInst_3013/EmInst_2712/EmInst_1088/CK,EmInst_3013/EmInst_2712/EmInst_1088/D,setup_rising,0.248836,0.197681
EmInst_2966/CK,EmInst_2966/E,setup_rising,0.109906,0.271563
EmInst_3013/EmInst_2712/EmInst_1201/CK,EmInst_3013/EmInst_2712/EmInst_1201/D,setup_rising,0.253794,0.209095
EmInst_3013/EmInst_2712/EmInst_1790/CK,EmInst_3013/EmInst_2712/EmInst_1790/E,setup_rising,0.188929,0.305369
EmInst_3013/EmInst_2712/EmInst_1081/CK,EmInst_3013/EmInst_2712/EmInst_1081/E,setup_rising,0.185416,0.297677
EmInst_3013/EmInst_2712/EmInst_1522/CK,EmInst_3013/EmInst_2712/EmInst_1522/D,setup_rising,0.138669,0.097368
EmInst_301/CK,EmInst_301/D,setup_rising,0.170656,0.173047
EmInst_3013/EmInst_2712/EmInst_2650/CK,EmInst_3013/EmInst_2712/EmInst_2650/D,setup_rising,0.140862,0.103342
EmInst_3013/EmInst_2712/EmInst_1475/CK,EmInst_3013/EmInst_2712/EmInst_1475/D,setup_rising,0.14285,0.113563
EmInst_3013/EmInst_2712/EmInst_1139/CK,EmInst_3013/EmInst_2712/EmInst_1139/E,setup_rising,0.185355,0.303782
EmInst_3013/EmInst_2712/EmInst_1733/CK,EmInst_3013/EmInst_2712/EmInst_1733/D,setup_rising,0.143733,0.109587
EmInst_3013/EmInst_2712/EmInst_1292/CK,EmInst_3013/EmInst_2712/EmInst_1292/E,setup_rising,0.20642,0.285305
EmInst_3013/EmInst_2712/EmInst_1167/CK,EmInst_3013/EmInst_2712/EmInst_1167/E,setup_rising,0.180601,0.301515
EmInst_3013/EmInst_2712/EmInst_1131/CK,EmInst_3013/EmInst_2712/EmInst_1131/D,setup_rising,0.248836,0.197681
EmInst_747/CK,EmInst_747/D,setup_rising,0.247679,0.366077
EmInst_3013/EmInst_2712/EmInst_1326/CK,EmInst_3013/EmInst_2712/EmInst_1326/E,setup_rising,0.18345,0.290313
EmInst_3013/EmInst_2712/EmInst_1474/CK,EmInst_3013/EmInst_2712/EmInst_1474/E,setup_rising,0.183811,0.288421
EmInst_3013/EmInst_2712/EmInst_1491/CK,EmInst_3013/EmInst_2712/EmInst_1491/E,setup_rising,0.183147,0.286239
EmInst_3013/EmInst_2712/EmInst_1169/CK,EmInst_3013/EmInst_2712/EmInst_1169/E,setup_rising,0.206881,0.27799
EmInst_694/CK,EmInst_694/E,setup_rising,0.109893,0.271548
EmInst_3013/EmInst_2712/EmInst_1788/CK,EmInst_3013/EmInst_2712/EmInst_1788/E,setup_rising,0.182159,0.285914
EmInst_3013/EmInst_2712/EmInst_1361/CK,EmInst_3013/EmInst_2712/EmInst_1361/E,setup_rising,0.183927,0.303126
EmInst_3013/EmInst_2712/EmInst_1457/CK,EmInst_3013/EmInst_2712/EmInst_1457/D,setup_rising,0.143017,0.107464
EmInst_3013/EmInst_2712/EmInst_1746/CK,EmInst_3013/EmInst_2712/EmInst_1746/D,setup_rising,0.140332,0.102105
EmInst_3013/EmInst_2712/EmInst_1335/CK,EmInst_3013/EmInst_2712/EmInst_1335/E,setup_rising,0.186898,0.304383
EmInst_3013/EmInst_2712/EmInst_1092/CK,EmInst_3013/EmInst_2712/EmInst_1092/E,setup_rising,0.279981,0.397021
EmInst_3013/EmInst_2712/EmInst_1670/CK,EmInst_3013/EmInst_2712/EmInst_1670/D,setup_rising,0.141514,0.109056
EmInst_3013/EmInst_2712/EmInst_1117/CK,EmInst_3013/EmInst_2712/EmInst_1117/D,setup_rising,0.248836,0.197681
EmInst_3013/EmInst_2712/EmInst_1696/CK,EmInst_3013/EmInst_2712/EmInst_1696/E,setup_rising,0.184882,0.296032
EmInst_3013/EmInst_2712/EmInst_1363/CK,EmInst_3013/EmInst_2712/EmInst_1363/D,setup_rising,0.143026,0.107483
EmInst_3013/EmInst_2712/EmInst_1110/CK,EmInst_3013/EmInst_2712/EmInst_1110/E,setup_rising,0.185386,0.297645
EmInst_3013/EmInst_2712/EmInst_1438/CK,EmInst_3013/EmInst_2712/EmInst_1438/E,setup_rising,0.179825,0.293371
EmInst_3013/EmInst_2712/EmInst_1360/CK,EmInst_3013/EmInst_2712/EmInst_1360/E,setup_rising,0.185824,0.304039
EmInst_3013/EmInst_2712/EmInst_1779/CK,EmInst_3013/EmInst_2712/EmInst_1779/E,setup_rising,0.18413,0.293555
EmInst_3013/EmInst_2712/EmInst_1366/CK,EmInst_3013/EmInst_2712/EmInst_1366/D,setup_rising,0.14188,0.104809
EmInst_3013/EmInst_2712/EmInst_1784/CK,EmInst_3013/EmInst_2712/EmInst_1784/D,setup_rising,0.140862,0.103342
EmInst_3013/EmInst_2712/EmInst_1072/CK,EmInst_3013/EmInst_2712/EmInst_1072/D,setup_rising,0.248836,0.197681
EmInst_3013/EmInst_2712/EmInst_1532/CK,EmInst_3013/EmInst_2712/EmInst_1532/E,setup_rising,0.178315,0.300392
EmInst_3013/EmInst_2712/EmInst_1339/CK,EmInst_3013/EmInst_2712/EmInst_1339/E,setup_rising,0.186897,0.296841
EmInst_3013/EmInst_2712/EmInst_1529/CK,EmInst_3013/EmInst_2712/EmInst_1529/E,setup_rising,0.185971,0.303941
EmInst_3013/EmInst_2712/EmInst_1466/CK,EmInst_3013/EmInst_2712/EmInst_1466/E,setup_rising,0.183927,0.303126
EmInst_3013/EmInst_2712/EmInst_1707/CK,EmInst_3013/EmInst_2712/EmInst_1707/E,setup_rising,0.184552,0.295664
EmInst_3013/EmInst_2712/EmInst_1674/CK,EmInst_3013/EmInst_2712/EmInst_1674/E,setup_rising,0.187267,0.305737
EmInst_3013/EmInst_2712/EmInst_1116/CK,EmInst_3013/EmInst_2712/EmInst_1116/E,setup_rising,0.185179,0.30754
EmInst_3013/EmInst_2712/EmInst_1454/CK,EmInst_3013/EmInst_2712/EmInst_1454/E,setup_rising,0.184913,0.297434
EmInst_3013/EmInst_2712/EmInst_1524/CK,EmInst_3013/EmInst_2712/EmInst_1524/E,setup_rising,0.180181,0.29514
EmInst_3013/EmInst_2712/EmInst_2646/CK,EmInst_3013/EmInst_2712/EmInst_2646/D,setup_rising,0.140332,0.102105
EmInst_2978/CK,EmInst_2978/D,setup_rising,0.091694,0.102294
EmInst_3013/EmInst_2712/EmInst_1781/CK,EmInst_3013/EmInst_2712/EmInst_1781/D,setup_rising,0.143463,0.109411
EmInst_61/CK,EmInst_61/S0,setup_rising,0.132095,0.142014
EmInst_3013/EmInst_2712/EmInst_1181/CK,EmInst_3013/EmInst_2712/EmInst_1181/E,setup_rising,0.181046,0.28981
EmInst_3013/EmInst_2712/EmInst_2649/CK,EmInst_3013/EmInst_2712/EmInst_2649/D,setup_rising,0.143878,0.10956
EmInst_3013/EmInst_2712/EmInst_1516/CK,EmInst_3013/EmInst_2712/EmInst_1516/E,setup_rising,0.183842,0.286869
EmInst_3013/EmInst_2712/EmInst_2652/CK,EmInst_3013/EmInst_2712/EmInst_2652/E,setup_rising,0.316273,0.403185
EmInst_3013/EmInst_2712/EmInst_1430/CK,EmInst_3013/EmInst_2712/EmInst_1430/D,setup_rising,0.143017,0.107464
EmInst_3013/EmInst_2712/EmInst_1172/CK,EmInst_3013/EmInst_2712/EmInst_1172/D,setup_rising,0.253789,0.209082
EmInst_3013/EmInst_2712/EmInst_1514/CK,EmInst_3013/EmInst_2712/EmInst_1514/D,setup_rising,0.1356,0.092878
EmInst_3013/EmInst_2712/EmInst_1146/CK,EmInst_3013/EmInst_2712/EmInst_1146/E,setup_rising,0.27425,0.393588
EmInst_3013/EmInst_2712/EmInst_1785/CK,EmInst_3013/EmInst_2712/EmInst_1785/E,setup_rising,0.277571,0.410126
EmInst_3013/EmInst_2712/EmInst_1115/CK,EmInst_3013/EmInst_2712/EmInst_1115/D,setup_rising,0.248836,0.197681
EmInst_729/CK,EmInst_729/E,setup_rising,0.234192,0.313283
EmInst_3013/EmInst_2712/EmInst_1090/CK,EmInst_3013/EmInst_2712/EmInst_1090/E,setup_rising,0.176918,0.299527
EmInst_55/CK,EmInst_55/D0,setup_rising,0.132326,0.129897
EmInst_3013/EmInst_2712/EmInst_1423/CK,EmInst_3013/EmInst_2712/EmInst_1423/D,setup_rising,0.143017,0.107464
EmInst_3013/EmInst_2712/EmInst_1122/CK,EmInst_3013/EmInst_2712/EmInst_1122/E,setup_rising,0.185054,0.295947
EmInst_3013/EmInst_2712/EmInst_1372/CK,EmInst_3013/EmInst_2712/EmInst_1372/E,setup_rising,0.184913,0.304597
EmInst_3013/EmInst_2712/EmInst_1435/CK,EmInst_3013/EmInst_2712/EmInst_1435/E,setup_rising,0.1859,0.304046
EmInst_3013/EmInst_2712/EmInst_1169/CK,EmInst_3013/EmInst_2712/EmInst_1169/D,setup_rising,0.282213,0.259532
EmInst_3013/EmInst_2712/EmInst_1489/CK,EmInst_3013/EmInst_2712/EmInst_1489/E,setup_rising,0.185824,0.297875
EmInst_3013/EmInst_2712/EmInst_1096/CK,EmInst_3013/EmInst_2712/EmInst_1096/E,setup_rising,0.17718,0.291469
EmInst_3013/EmInst_2712/EmInst_1370/CK,EmInst_3013/EmInst_2712/EmInst_1370/E,setup_rising,0.180088,0.293709
EmInst_181/CK,EmInst_181/D,setup_rising,0.117766,0.076215
EmInst_683/CK,EmInst_683/D,setup_rising,0.290196,0.268238
EmInst_3013/EmInst_2712/EmInst_1269/CK,EmInst_3013/EmInst_2712/EmInst_1269/E,setup_rising,0.180088,0.301251
EmInst_3013/EmInst_2712/EmInst_1386/CK,EmInst_3013/EmInst_2712/EmInst_1386/D,setup_rising,0.138669,0.097368
EmInst_3013/EmInst_2712/EmInst_1170/CK,EmInst_3013/EmInst_2712/EmInst_1170/D,setup_rising,0.282432,0.259915
EmInst_3013/EmInst_2712/EmInst_1421/CK,EmInst_3013/EmInst_2712/EmInst_1421/D,setup_rising,0.138669,0.097368
EmInst_3013/EmInst_2712/EmInst_1263/CK,EmInst_3013/EmInst_2712/EmInst_1263/D,setup_rising,0.251067,0.204312
EmInst_3013/EmInst_2712/EmInst_1750/CK,EmInst_3013/EmInst_2712/EmInst_1750/D,setup_rising,0.140862,0.103342
EmInst_3013/EmInst_2712/EmInst_1769/CK,EmInst_3013/EmInst_2712/EmInst_1769/D,setup_rising,0.143007,0.107461
EmInst_3013/EmInst_2712/EmInst_1104/CK,EmInst_3013/EmInst_2712/EmInst_1104/E,setup_rising,0.185025,0.297254
EmInst_3013/EmInst_2712/EmInst_1278/CK,EmInst_3013/EmInst_2712/EmInst_1278/E,setup_rising,0.211995,0.280547
EmInst_3013/EmInst_2712/EmInst_1488/CK,EmInst_3013/EmInst_2712/EmInst_1488/E,setup_rising,0.18704,0.308442
EmInst_62/CK,EmInst_62/D0,setup_rising,0.132326,0.129897
EmInst_3013/EmInst_2712/EmInst_1159/CK,EmInst_3013/EmInst_2712/EmInst_1159/D,setup_rising,0.251387,0.206904
EmInst_3013/EmInst_2712/EmInst_1105/CK,EmInst_3013/EmInst_2712/EmInst_1105/D,setup_rising,0.247864,0.195415
EmInst_3013/EmInst_2712/EmInst_1449/CK,EmInst_3013/EmInst_2712/EmInst_1449/E,setup_rising,0.185824,0.304039
EmInst_3013/EmInst_2712/EmInst_1144/CK,EmInst_3013/EmInst_2712/EmInst_1144/E,setup_rising,0.180687,0.295177
EmInst_3013/EmInst_2712/EmInst_1336/CK,EmInst_3013/EmInst_2712/EmInst_1336/E,setup_rising,0.1859,0.304046
EmInst_3013/EmInst_2712/EmInst_1712/CK,EmInst_3013/EmInst_2712/EmInst_1712/E,setup_rising,0.315301,0.410241
EmInst_3013/EmInst_2712/EmInst_1479/CK,EmInst_3013/EmInst_2712/EmInst_1479/E,setup_rising,0.174916,0.29235
EmInst_3013/EmInst_2712/EmInst_1083/CK,EmInst_3013/EmInst_2712/EmInst_1083/E,setup_rising,0.180906,0.294018
EmInst_3013/EmInst_2712/EmInst_1763/CK,EmInst_3013/EmInst_2712/EmInst_1763/E,setup_rising,0.184913,0.297433
EmInst_3013/EmInst_2712/EmInst_1735/CK,EmInst_3013/EmInst_2712/EmInst_1735/E,setup_rising,0.282222,0.398456
EmInst_3013/EmInst_2712/EmInst_1266/CK,EmInst_3013/EmInst_2712/EmInst_1266/E,setup_rising,0.27425,0.393588
EmInst_3013/EmInst_2712/EmInst_1100/CK,EmInst_3013/EmInst_2712/EmInst_1100/E,setup_rising,0.17727,0.292383
EmInst_3013/EmInst_2712/EmInst_1704/CK,EmInst_3013/EmInst_2712/EmInst_1704/E,setup_rising,0.183567,0.302768
EmInst_3013/EmInst_2712/EmInst_1246/CK,EmInst_3013/EmInst_2712/EmInst_1246/E,setup_rising,0.185825,0.305038
EmInst_3013/EmInst_2712/EmInst_1447/CK,EmInst_3013/EmInst_2712/EmInst_1447/D,setup_rising,0.139475,0.099339
EmInst_3013/EmInst_2712/EmInst_1409/CK,EmInst_3013/EmInst_2712/EmInst_1409/D,setup_rising,0.142489,0.106364
EmInst_304/CK,EmInst_304/E,setup_rising,0.189538,0.321621
EmInst_3013/EmInst_2712/EmInst_1295/CK,EmInst_3013/EmInst_2712/EmInst_1295/D,setup_rising,0.25203,0.206558
EmInst_3013/EmInst_2712/EmInst_1160/CK,EmInst_3013/EmInst_2712/EmInst_1160/E,setup_rising,0.180984,0.28689
EmInst_2967/CK,EmInst_2967/D,setup_rising,0.149939,0.106634
EmInst_3013/EmInst_2712/EmInst_1340/CK,EmInst_3013/EmInst_2712/EmInst_1340/D,setup_rising,0.138669,0.097368
EmInst_3013/EmInst_2712/EmInst_1168/CK,EmInst_3013/EmInst_2712/EmInst_1168/E,setup_rising,0.296815,0.435786
EmInst_3013/EmInst_2712/EmInst_1383/CK,EmInst_3013/EmInst_2712/EmInst_1383/E,setup_rising,0.179763,0.300922
EmInst_3013/EmInst_2712/EmInst_1391/CK,EmInst_3013/EmInst_2712/EmInst_1391/E,setup_rising,0.1773,0.299908
EmInst_3013/EmInst_2712/EmInst_1125/CK,EmInst_3013/EmInst_2712/EmInst_1125/E,setup_rising,0.180905,0.292287
EmInst_2969/CK,EmInst_2969/D,setup_rising,0.093564,0.068606
EmInst_3013/EmInst_2712/EmInst_1178/CK,EmInst_3013/EmInst_2712/EmInst_1178/E,setup_rising,0.180601,0.301515
EmInst_3013/EmInst_2712/EmInst_1161/CK,EmInst_3013/EmInst_2712/EmInst_1161/E,setup_rising,0.180601,0.301508
EmInst_3013/EmInst_2712/EmInst_1405/CK,EmInst_3013/EmInst_2712/EmInst_1405/D,setup_rising,0.141304,0.103561
EmInst_3013/EmInst_2712/EmInst_1176/CK,EmInst_3013/EmInst_2712/EmInst_1176/D,setup_rising,0.250559,0.201547
EmInst_746/CK,EmInst_746/E,setup_rising,0.365629,0.296806
EmInst_303/CK,EmInst_303/E,setup_rising,0.189574,0.321659
EmInst_3013/EmInst_2712/EmInst_1085/CK,EmInst_3013/EmInst_2712/EmInst_1085/D,setup_rising,0.252769,0.206858
EmInst_3013/EmInst_2712/EmInst_1145/CK,EmInst_3013/EmInst_2712/EmInst_1145/E,setup_rising,0.187236,0.304715
EmInst_3013/EmInst_2712/EmInst_1237/CK,EmInst_3013/EmInst_2712/EmInst_1237/D,setup_rising,0.251067,0.204312
EmInst_3013/EmInst_2712/EmInst_1759/CK,EmInst_3013/EmInst_2712/EmInst_1759/D,setup_rising,0.143972,0.117213
